,TIB_LAT_CFN,TIB_MED_CFN,PAT_CFN,TIB_LAT_CoF,TIB_MED_CoF,PAT_CoF
732,598.8183,632.87506,336.6188,10.917089,17.745724,54.190292
733,608.27765,631.0507,369.4822,11.07056,17.688202,54.210587
734,609.0816,614.0078,398.49673,11.127366,18.020603,54.30098
735,620.00854,599.19257,383.18423,11.156875,18.282536,54.517147
736,621.3322,585.93774,376.861,11.16452,18.533844,54.306007
737,647.8788,577.4727,373.34903,11.228083,18.682838,54.23368
738,664.6276,580.86084,447.90512,11.261997,18.933346,54.88835
739,675.6201,570.25104,427.46902,11.311388,19.33258,54.713272
740,700.4539,570.72406,451.76273,11.338689,19.742916,54.930546
741,711.1081,564.50726,436.92862,11.363935,20.085014,54.83399
742,747.0609,567.8665,457.39066,11.335912,20.494827,54.9544
743,769.3394,563.52106,483.87012,11.335589,20.903217,55.1772
744,779.09467,568.52423,505.62753,11.363219,21.166977,55.406548
745,821.5944,566.9639,529.24677,11.371256,21.491314,55.606415
746,834.8247,573.6466,551.0463,11.373668,21.842846,55.832848
747,869.2125,576.2719,577.91833,11.377429,22.154549,55.903496
748,896.4425,576.202,614.0327,11.396772,22.442394,56.250957
749,910.8477,583.74664,644.8373,11.477835,22.611004,56.44436
750,955.6566,584.7177,686.71814,11.488629,22.943508,56.60349
751,964.18097,593.0538,719.2482,11.5717945,23.225677,56.829674
752,983.2668,602.2637,763.7052,11.616511,23.409752,57.07139
753,1018.54645,612.7627,821.7903,11.703862,23.626465,57.257614
754,1049.3381,619.6214,875.54865,11.855294,23.866188,57.484467
755,1057.0453,625.6695,913.5864,11.9103775,24.155567,57.730225
756,1085.3239,633.4449,967.43146,11.999521,24.375122,57.918243
757,1098.165,646.99725,1019.4916,12.112334,24.599339,58.093357
758,1154.2173,664.10144,1092.6848,12.262494,24.774063,58.28149
759,1160.8578,671.86554,1203.1638,12.37745,24.969666,58.48066
760,1188.4891,676.5731,1170.1812,12.467031,25.237495,58.853115
761,1162.0278,687.18884,1269.7491,12.572166,25.339859,58.988327
762,1215.2522,704.8893,1427.8793,12.704241,25.333405,59.0323
763,1312.1399,725.32715,1529.5651,12.79901,25.591854,59.290253
764,1294.9829,738.3975,1520.8324,12.992794,25.892624,59.585262
765,1291.9218,753.2695,1721.2908,13.098412,26.001778,59.825706
766,1302.9082,749.63544,1795.7642,13.105888,25.976463,59.7285
767,1288.9121,764.021,1811.8746,13.131304,26.118668,60.239693
768,1348.5486,790.9714,1990.4553,13.217758,26.193378,60.377907
769,1398.7981,803.96985,2045.1222,13.337773,26.264011,60.761673
770,1419.7524,843.2519,2188.0889,13.507457,26.487392,61.032215
771,1443.8533,846.0606,2281.428,13.571181,26.695297,61.195953
772,1443.76,851.2513,2382.958,13.627984,26.74514,61.3721
773,1436.2443,877.95734,2447.2607,13.659452,26.812359,61.586777
774,1484.4761,886.3763,2575.495,13.617148,26.915688,61.72912
775,1498.8914,890.7004,2861.1362,13.676438,26.839172,61.92491
776,1545.1138,900.1381,2893.7659,13.634968,26.933979,62.210655
777,1565.9441,935.189,3066.65,13.685398,27.077751,62.226925
778,1614.7806,950.2354,3232.24,13.668933,27.133713,62.27517
779,1590.6932,986.2583,3319.4749,13.645034,27.06995,62.60158
780,1586.3907,961.2237,3399.8926,13.607301,27.052555,62.68292
781,1691.0858,988.22186,3631.0332,13.5234165,27.035984,62.73568
782,1676.1792,1015.26935,3686.878,13.497995,27.020916,63.04471
783,1711.8496,1016.27814,3895.937,13.4121475,27.038742,63.106453
784,1817.6467,1050.5084,4093.4092,13.453851,26.98217,63.247913
785,1837.688,1078.4071,4222.997,13.4804325,27.04919,63.35988
786,1877.6051,1110.1989,4437.469,13.472037,27.025883,63.417923
787,1928.4519,1122.9106,4664.5435,13.481112,27.08406,63.393703
788,1956.5997,1138.7888,4683.468,13.512726,27.067242,63.617767
789,1943.4199,1136.8206,4775.6904,13.473032,27.106678,63.65804
790,1995.0364,1142.9099,4840.707,13.432341,27.061787,63.75628
791,1926.1008,1147.0197,4773.7485,13.413429,27.074314,63.821533
792,2015.8323,1180.1875,4858.8525,13.334425,26.972458,63.701874
793,2086.8684,1200.3262,5019.604,13.340209,26.982208,63.774937
794,2113.8552,1210.3015,5163.6963,13.409327,27.01738,63.87119
795,2167.2385,1227.7593,5265.701,13.397999,27.034744,63.85335
796,2131.2778,1229.8491,5338.18,13.391628,26.962456,63.941193
797,2203.6348,1236.464,5473.132,13.417779,26.981613,63.946568
798,2207.1506,1199.5911,5318.242,13.428076,27.02869,64.00163
799,2142.8362,1251.4624,5521.4893,13.370137,26.96294,64.04174
800,2216.9036,1249.102,5517.7793,13.433939,26.926502,64.08325
801,2256.6384,1262.322,5661.465,13.5154505,26.927227,64.005264
802,2213.5818,1268.3374,5802.755,13.552884,27.009708,64.10702
803,2296.8499,1253.5605,5743.148,13.574933,27.057919,64.07069
804,2302.47,1280.8938,5751.9424,13.600831,26.986065,64.04006
805,2282.1711,1283.728,5786.2773,13.668492,27.01545,64.102806
806,2240.0044,1273.099,5736.124,13.693389,27.028496,64.01996
807,2223.9841,1273.1732,5787.815,13.695598,26.98499,64.1366
808,2253.0754,1283.2394,5763.6064,13.692619,27.047958,64.05749
809,2255.8735,1277.0483,5746.671,13.749761,27.145668,64.03962
810,2238.5535,1281.8779,5756.8145,13.746982,27.071774,64.16958
811,2267.0088,1305.1807,5612.2314,13.807685,27.076172,64.08775
812,2251.6348,1310.0356,5812.4697,13.772267,27.102612,64.05601
813,2255.654,1314.464,5814.8457,13.85336,27.083897,63.99929
814,2243.1562,1317.6226,5724.1816,13.882104,27.065712,63.99669
815,2238.5085,1311.8057,5769.958,13.855085,27.150295,64.015236
816,2236.888,1307.1334,5766.879,13.900362,27.160652,63.96491
817,2261.2937,1335.5651,5724.857,13.898274,27.120564,63.936424
818,2255.262,1352.8259,5759.9946,13.897833,27.14671,63.942223
819,2298.3865,1358.2933,5927.8174,14.000937,27.219036,63.877205
820,2306.3044,1367.8484,5883.787,13.97563,27.185944,63.839874
821,2308.8342,1352.5529,5758.0215,14.039682,27.18386,63.877544
822,2262.6948,1362.6519,5831.051,14.042919,27.252369,63.831802
823,2246.7615,1348.9514,5793.3745,14.023039,27.249779,63.806114
824,2227.7417,1381.9648,5801.689,14.062553,27.266499,63.81958
825,2234.6997,1366.8673,5766.374,14.066281,27.25219,63.81271
826,2298.158,1374.8042,5850.503,14.211182,27.208786,63.69719
827,2351.2085,1385.8995,5847.58,14.209909,27.229713,63.676853
828,2315.785,1389.218,5868.502,14.256561,27.270947,63.749634
829,2270.2375,1373.048,5819.709,14.3124275,27.337162,63.681736
830,2258.0696,1366.5383,5853.708,14.292675,27.275414,63.669006
831,2263.444,1368.766,5718.405,14.382658,27.260624,63.62587
832,2259.095,1373.002,5773.165,14.355885,27.238605,63.53611
833,2260.6985,1367.6404,5762.431,14.376575,27.234764,63.540207
834,2206.7566,1375.0697,5762.867,14.438259,27.245766,63.542965
835,2233.2732,1339.2404,5612.011,14.402281,27.255577,63.59228
836,2239.623,1353.548,5657.131,14.469252,27.319534,63.546352
837,2219.9844,1336.9512,5658.3623,14.450277,27.274632,63.571335
838,2203.0168,1345.439,5591.7725,14.477518,27.298489,63.56781
839,2200.6936,1350.683,5633.158,14.485147,27.34919,63.466267
840,2195.082,1344.4722,5601.343,14.43639,27.32127,63.56983
841,2171.3567,1334.3137,5539.7754,14.421662,27.274319,63.61915
842,2195.0188,1347.5115,5506.2163,14.435097,27.273052,63.581978
843,2180.6304,1342.1871,5573.8877,14.42296,27.295048,63.566677
844,2197.417,1337.9055,5638.375,14.382586,27.297016,63.627804
845,2204.122,1338.8066,5592.5537,14.388502,27.278587,63.6202
846,2219.6497,1329.8978,5613.915,14.376505,27.25755,63.635414
847,2229.6472,1334.9062,5726.999,14.378013,27.241783,63.658543
848,2198.8635,1341.5347,5749.79,14.356672,27.196156,63.714706
849,2240.4126,1334.2196,5756.71,14.353287,27.184654,63.75039
850,2237.3948,1350.8115,5766.3184,14.338564,27.144394,63.768677
851,2280.3489,1353.6444,5916.383,14.336805,27.099316,63.83033
852,2252.2046,1350.2648,5896.3413,14.239621,27.025242,63.84498
853,2264.952,1365.2429,5992.273,14.240827,27.023884,63.840675
854,2345.0671,1373.825,6010.19,14.228592,27.025517,63.8789
855,2322.1873,1354.3213,6099.739,14.166524,27.033802,63.91255
856,2320.833,1369.3585,6066.908,14.095368,27.03492,63.953026
857,2357.734,1362.2496,6152.538,14.064277,27.016956,63.99817
858,2343.01,1402.4194,6209.5327,14.046463,26.981728,63.969814
859,2378.4849,1378.3047,6145.5283,13.962122,27.017677,64.032486
860,2305.1453,1370.0096,6112.2573,13.880231,26.988258,64.078865
861,2342.7893,1383.9532,6037.716,13.914237,26.945568,64.13818
862,2316.6023,1392.2573,6213.597,13.8202505,26.877792,64.105484
863,2345.0447,1366.3657,6156.082,13.744702,27.002651,64.15109
864,2371.3188,1377.4324,6255.4473,13.709039,26.86605,64.175606
865,2327.813,1365.053,6088.7666,13.686341,26.834625,64.25979
866,2347.0486,1367.3059,6135.8057,13.616864,26.79961,64.135
867,2350.2412,1342.4939,6090.4375,13.605595,26.82396,64.186195
868,2326.3645,1364.352,6122.2705,13.547325,26.860546,64.232796
869,2356.404,1339.3108,6117.001,13.517235,26.798622,64.27888
870,2347.1882,1328.4966,6146.3174,13.504117,26.717224,64.26891
871,2378.7961,1331.9783,6153.3657,13.482806,26.640114,64.24575
872,2351.0857,1303.9434,6098.9336,13.499418,26.65102,64.29557
873,2297.1492,1278.0251,6022.6006,13.419543,26.77369,64.33342
874,2310.738,1289.3702,5981.8174,13.445002,26.777435,64.23863
875,2329.1414,1284.176,5993.55,13.361546,26.668228,64.27325
876,2308.7737,1282.301,6137.3574,13.329486,26.661823,64.38686
877,2317.4302,1299.9297,5899.757,13.360564,26.657337,64.1912
878,2293.7227,1250.9213,5930.9326,13.331424,26.745766,64.32534
879,2290.222,1254.1074,6002.6685,13.308619,26.741459,64.38768
880,2252.2986,1259.4664,6061.0444,13.329477,26.65232,64.22825
881,2320.8174,1261.8442,5774.385,13.331385,26.675346,64.21534
882,2303.3403,1256.9824,5871.525,13.29945,26.638657,64.22978
883,2337.2795,1259.477,5893.903,13.289722,26.665134,64.26399
884,2273.2249,1254.4431,5776.7876,13.277855,26.811016,63.95123
885,2245.7205,1237.3127,5665.3193,13.245993,26.676159,64.09068
886,2274.5657,1220.8237,5651.1514,13.232624,26.621948,64.10156
887,2235.1567,1237.4998,5551.049,13.171644,26.553562,63.947403
888,2251.4382,1228.8112,5482.653,13.126487,26.605415,63.998463
889,2205.527,1196.7186,5471.452,13.14432,26.600311,63.85711
890,2158.9314,1176.3362,5413.8833,13.1422825,26.524113,63.93686
891,2204.6064,1204.478,5329.07,13.123461,26.451538,63.84407
892,2200.354,1195.341,5193.9375,13.20219,26.50478,63.798214
893,2120.994,1157.2424,5137.4844,13.210629,26.480938,63.653458
894,2048.3003,1128.4321,5033.2905,13.158382,26.43747,63.673286
895,2071.1323,1122.4615,4874.3403,13.206261,26.46304,63.617966
896,2040.6191,1103.9001,4858.575,13.111177,26.330818,63.407997
897,2035.888,1087.8691,4681.089,13.18602,26.360424,63.413345
898,1987.8934,1095.7188,4542.7227,13.1506195,26.266552,63.227917
899,1942.0889,1078.7356,4193.8994,13.185825,26.287064,63.2666
900,1901.77,1067.2476,4312.8784,13.16448,26.142334,63.02493
901,1954.5436,1079.4619,4080.8413,13.1150255,26.05178,62.885334
902,1907.8228,1068.2178,3896.7024,13.133397,26.017876,62.66749
903,1846.5582,1041.0454,3747.0476,13.067501,25.928112,62.61656
904,1846.1349,1023.9512,3577.3015,13.101868,25.863781,62.403885
905,1766.5825,1004.5012,3443.0254,13.022884,25.665966,62.34794
906,1723.5461,996.7576,3278.3862,13.009331,25.612556,62.15017
907,1792.7042,984.6152,3142.182,12.987259,25.590946,61.963272
908,1719.58,981.45856,3082.7354,12.984329,25.51448,61.811752
909,1706.4214,973.1762,2889.2305,13.011323,25.438408,61.74193
910,1713.7537,955.3106,2877.7212,12.984888,25.422035,61.269867
911,1650.7432,937.47406,2642.586,12.969984,25.405502,61.280655
912,1646.2329,921.9311,2568.7688,12.909029,25.266174,60.9928
913,1623.157,906.3995,2430.0376,12.869869,25.21244,60.879883
914,1581.6605,895.8267,2365.8066,12.7760935,25.142899,60.48233
915,1541.686,884.7851,2182.7346,12.760883,25.055222,60.394157
916,1540.1788,869.87463,2082.8276,12.659894,24.997227,60.188324
917,1496.041,863.9292,2063.4282,12.575104,24.956932,59.893917
918,1494.3876,851.00824,1930.0685,12.495846,24.85791,59.623356
919,1474.1196,835.9898,1817.2245,12.391714,24.768192,59.44313
920,1423.9485,816.6524,1642.4755,12.296468,24.65525,59.155422
921,1387.1992,800.5347,1660.5494,12.217881,24.522484,58.940086
922,1377.3976,788.22186,1611.3668,12.099959,24.411415,58.50319
923,1352.778,785.1699,1381.8293,12.019289,24.200005,58.764664
924,1323.0538,776.02496,1365.2902,11.941571,24.121933,58.386963
925,1290.2543,767.2226,1275.3755,11.954841,23.944103,58.17566
926,1277.3057,751.8968,1212.5558,11.865797,23.839615,58.038795
927,1202.9121,728.40704,1116.1155,11.776212,23.637688,57.86197
928,1171.4126,717.9304,1023.01086,11.65051,23.297794,57.64006
929,1148.7837,712.4493,978.2141,11.565672,23.030914,57.37577
930,1142.4111,716.45624,908.8528,11.506073,22.736557,57.10076
931,1103.5116,706.72833,845.79285,11.510222,22.506142,56.860115
932,1074.7876,694.66583,793.1446,11.490449,22.162075,56.561333
933,1004.5786,678.236,724.57886,11.435928,21.781776,56.26665
934,970.03217,674.40656,689.3108,11.404648,21.343922,55.954437
935,942.133,673.34705,655.5952,11.404374,20.733864,55.78418
936,901.6445,675.20905,618.91003,11.455018,20.048069,55.510693
937,890.90247,675.4733,581.95435,11.484651,19.446991,55.306442
938,813.93555,674.7635,550.6687,11.488706,18.89721,55.159138
939,805.35284,673.86127,521.4204,11.452977,18.22676,54.915142
940,778.0086,688.4527,524.7639,11.406266,17.7416,54.73165
941,759.8656,699.2278,475.428,11.387493,17.35458,54.563004
942,722.4419,715.53174,464.75974,11.301221,16.946327,54.329155
943,703.30536,735.6174,478.34116,11.220732,16.707733,54.454597
944,666.4593,756.8514,426.93918,11.071028,16.494686,54.239635
945,651.21344,786.11694,390.99106,10.882526,16.17966,53.97062
946,645.4497,813.92694,400.03983,10.733773,16.07205,54.120445
947,610.2022,845.2951,369.36984,10.545847,16.037117,53.758526
948,591.3194,873.73456,367.09015,10.380338,15.823966,53.834557
949,577.47064,903.48676,392.30276,10.210075,15.67995,54.13836
950,544.72784,930.08154,354.98203,10.004981,15.725848,53.80661
951,543.2071,957.41925,360.70383,9.793508,15.757659,53.94538
952,520.02997,985.2936,341.7109,9.647621,15.5905,53.84804
953,513.32947,997.8132,335.8027,9.510169,15.459033,53.769444
954,514.19635,1022.8593,324.47275,9.42915,15.35772,53.81794
955,482.2765,1050.7104,350.9941,9.278138,15.375237,53.71814
956,483.36334,1071.5658,304.19177,9.153121,15.564574,53.70371
957,466.17505,1077.0273,306.27496,8.985202,15.391607,53.64909
958,458.99353,1113.1106,309.91788,8.924887,15.278995,53.76342
959,487.6411,1143.618,309.69418,8.879324,15.267133,53.737186
960,439.0078,1145.5917,307.16696,8.706827,15.121829,53.77443
961,497.6405,1201.4719,302.4108,8.712793,14.842256,53.67675
962,467.5187,1239.5398,300.10114,8.587,14.63198,53.630405
963,480.9276,1276.2343,288.07797,8.422034,14.802099,53.9181
964,400.79297,355.61963,278.9542,10.585793,30.564096,50.9503
965,283.1043,321.68533,214.04597,10.498326,31.202953,51.04347
966,359.87057,314.22287,241.59532,10.320668,30.909761,51.389748
967,431.04993,328.2546,304.5785,10.594405,30.014265,51.4381
968,476.5445,330.64392,315.88504,10.752932,29.959436,51.264034
969,447.6388,319.3253,316.31122,10.86107,29.948166,51.162407
970,438.93765,299.73837,308.8307,10.800934,29.713121,51.201607
971,426.40823,291.2319,295.95883,10.790207,29.687038,51.330334
972,416.8256,281.81558,293.48,10.59925,29.630653,51.486744
973,449.49362,277.07837,308.2759,10.593673,29.397518,51.508915
974,468.9335,277.95944,318.3848,10.648657,29.210619,51.54298
975,462.42038,270.93002,319.07727,10.69114,29.045744,51.59799
976,484.44595,266.3977,326.47388,10.718508,28.936338,51.70267
977,494.6553,261.44095,336.6903,10.787548,28.70797,51.751522
978,493.49234,253.57324,349.00992,10.688722,28.400938,51.83047
979,498.7615,247.90117,345.83557,10.699105,28.073965,51.939342
980,503.61044,242.31236,360.1464,10.693329,27.957302,52.09998
981,562.8576,236.74985,368.39728,10.730389,27.680695,52.140247
982,537.0841,232.09512,386.18835,10.784423,27.23509,52.19872
983,562.24536,227.44202,396.52472,10.799987,26.986126,52.29418
984,587.86255,224.33911,412.43854,10.822027,26.720608,52.407787
985,607.28064,221.08392,432.4596,10.896762,26.402117,52.581642
986,609.4909,216.34335,444.56937,10.927719,26.23548,52.66662
987,679.9873,216.68799,462.75293,11.041789,25.91566,52.869007
988,606.5084,216.61896,481.39813,11.075531,25.638382,52.99052
989,660.9806,217.28528,509.31757,11.091937,25.445704,53.085316
990,687.7667,218.11682,541.2483,11.2488165,25.164717,53.251682
991,710.7005,223.79675,557.5902,11.258735,24.932653,53.44047
992,754.4447,219.5964,601.1817,11.210366,24.778185,53.525833
993,742.53357,213.13628,615.0464,11.358043,24.64423,53.692955
994,762.8865,220.78914,654.0,11.524877,24.45256,53.85214
995,785.53845,223.80069,687.60535,11.666711,24.29041,54.03703
996,875.9094,225.02014,726.7079,11.738288,24.072739,54.244232
997,807.06744,226.60928,754.37286,11.71797,23.902594,54.47094
998,837.626,231.37914,791.40686,11.877818,23.8674,54.64474
999,905.7134,234.05249,843.30005,11.860574,23.678728,54.853855
1000,905.45703,237.8613,875.7636,11.991843,23.50208,55.065685
1001,924.4079,238.28653,901.4028,12.026687,23.401793,55.251583
1002,984.338,245.20303,958.99414,12.206679,23.34163,55.423134
1003,975.6683,250.18068,1020.0482,12.068433,23.189577,55.5969
1004,1028.3804,254.40929,1097.4125,12.19511,23.056751,55.77976
1005,1061.7249,256.39923,1123.9894,12.2861395,22.934252,55.98734
1006,1057.0455,262.65128,1169.5308,12.269452,22.809408,56.14239
1007,1052.862,265.75574,1208.5563,12.301205,22.783678,56.253906
1008,1047.1957,277.16507,1266.7336,12.278039,22.830038,56.464138
1009,1092.6313,284.748,1323.515,12.25228,22.72122,56.664352
1010,1147.2625,284.36105,1447.7551,12.393281,22.63429,56.80901
1011,1163.8774,288.69983,1473.9304,12.485454,22.458857,57.078396
1012,1152.5051,291.45346,1559.5581,12.630364,22.356234,57.156948
1013,1170.0857,300.8928,1614.7222,12.624506,22.201807,57.317146
1014,1200.3069,303.92166,1662.3899,12.598239,22.199587,57.47062
1015,1208.5215,320.22552,1736.883,12.66364,22.090176,57.632275
1016,1242.6963,314.82486,1827.8668,12.691549,22.00735,57.802143
1017,1257.8732,319.36362,1949.5536,12.73317,21.899439,57.88381
1018,1303.8923,340.5139,2004.7646,12.877499,21.714817,58.166603
1019,1320.5428,348.8431,2073.4292,12.982824,21.515078,58.23713
1020,1307.179,345.92197,2104.351,13.016413,21.384253,58.43794
1021,1304.1777,350.1668,2169.629,13.010988,21.292383,58.51352
1022,1334.3164,359.21506,2319.2036,12.98347,21.202662,58.508694
1023,1359.8433,368.8219,2351.7708,13.041566,21.162222,58.781574
1024,1405.5728,367.68582,2431.4497,13.062311,21.009415,58.919277
1025,1424.2606,381.37814,2539.4326,13.208898,20.901073,58.95963
1026,1437.52,379.92508,2676.8308,13.266303,20.741396,59.116932
1027,1447.1606,384.87527,2665.9482,13.34279,20.625994,59.246426
1028,1448.3849,396.63223,2851.9841,13.472908,20.517147,59.181942
1029,1494.9193,399.39902,2879.338,13.485878,20.335157,59.31032
1030,1508.9854,399.78806,2874.523,13.617068,20.106466,59.438137
1031,1479.289,399.16898,2924.4302,13.531849,20.067932,59.526287
1032,1528.761,405.1172,3166.833,13.642749,19.93287,59.43139
1033,1548.5708,413.0142,3186.5024,13.698896,19.782883,59.49733
1034,1656.4889,423.47916,3316.098,13.744902,19.625769,59.59851
1035,1627.8468,430.75333,3392.8306,13.87512,19.468193,59.652367
1036,1618.386,426.38364,3671.581,13.967475,19.279318,59.593533
1037,1640.6404,429.95807,3597.4294,14.003707,19.255825,59.694004
1038,1639.6436,439.48355,3656.396,14.106305,19.174417,59.677467
1039,1671.3428,434.9559,3685.1196,14.136675,19.088535,59.704735
1040,1652.0464,443.87003,3784.799,14.202991,18.950155,59.686764
1041,1673.6248,443.62558,3693.228,14.254809,18.856985,59.741573
1042,1682.5278,443.33597,3720.0747,14.309376,18.757784,59.789726
1043,1690.5173,443.61566,3776.3267,14.37624,18.698858,59.792522
1044,1725.1902,443.27017,3731.4082,14.487197,18.633486,59.823082
1045,1705.2144,447.6622,3969.87,14.570725,18.540516,59.730167
1046,1683.6492,446.19925,3852.7231,14.619814,18.44811,59.82294
1047,1697.3152,444.84402,3954.6606,14.697433,18.410519,59.833973
1048,1662.312,444.4957,3799.6257,14.743459,18.300776,59.916317
1049,1668.8282,439.25064,3734.7837,14.749001,18.251394,59.855446
1050,1680.3927,454.7492,3868.689,14.842107,18.220888,59.786816
1051,1680.3008,455.7787,3970.998,14.90797,18.060888,59.76906
1052,1673.9042,453.61758,3885.837,14.9777775,17.977156,59.906002
1053,1646.6825,457.8823,3849.0203,14.96728,17.981123,59.829758
1054,1627.454,436.25995,3941.6099,15.106664,17.837427,59.788143
1055,1656.0474,451.71106,3818.1504,15.106404,17.7842,59.88114
1056,1644.8274,455.77512,3810.2842,15.173998,17.717474,59.821823
1057,1627.0698,461.38705,3808.4214,15.248715,17.55723,59.88427
1058,1658.9751,460.40973,3904.5186,15.296276,17.525183,59.786335
1059,1635.1001,456.4322,3987.4329,15.353531,17.450506,59.69214
1060,1640.239,466.9343,3939.8142,15.478643,17.278076,59.676594
1061,1622.428,460.45587,3902.3242,15.537309,17.238564,59.651066
1062,1588.1381,483.49918,3807.04,15.605632,17.134573,59.71468
1063,1575.242,465.27994,3924.586,15.692603,16.94761,59.663662
1064,1609.4302,475.1439,3852.7144,15.78341,16.941328,59.67101
1065,1634.3423,478.29254,3893.8657,15.913695,16.788937,59.666294
1066,1642.0471,468.14813,3923.5022,16.016464,16.723738,59.59765
1067,1585.4033,476.2433,3906.554,16.1207,16.614939,59.596333
1068,1597.238,475.6651,3917.457,16.23394,16.520617,59.590794
1069,1590.1959,471.39523,3909.9915,16.355392,16.404264,59.581875
1070,1606.1613,472.11893,3875.6013,16.447649,16.381899,59.56567
1071,1554.7129,474.7007,3982.8057,16.523188,16.357435,59.550346
1072,1589.0138,471.25272,3860.5796,16.592377,16.298265,59.548958
1073,1577.2842,479.18646,3956.5132,16.694656,16.286383,59.513416
1074,1538.767,465.31912,3859.7825,16.672434,16.196148,59.54038
1075,1532.6334,464.85025,3813.9307,16.803146,16.18255,59.518154
1076,1537.8184,452.93655,3853.9438,16.807693,16.087238,59.519184
1077,1473.3429,456.68185,3734.6743,16.818647,16.08765,59.521664
1078,1518.177,457.967,3683.4294,16.808584,16.079445,59.472176
1079,1531.0742,468.14188,3677.7356,16.87064,16.111336,59.471745
1080,1507.6818,457.40256,3691.6465,16.8853,16.05151,59.466183
1081,1482.0729,445.00815,3704.27,16.89758,16.07057,59.54834
1082,1506.2969,461.5461,3791.8079,16.860897,16.048588,59.535686
1083,1507.4271,459.57626,3798.8237,16.859978,16.002996,59.52531
1084,1498.9115,457.91104,3832.932,16.877274,16.001959,59.51936
1085,1479.5354,453.55807,3793.555,16.846668,16.022978,59.525307
1086,1476.864,453.1725,3911.3125,16.841969,16.057451,59.628437
1087,1489.5522,455.62772,3725.1814,16.84626,16.065712,59.497925
1088,1524.5682,462.58206,3746.6777,16.779408,16.008814,59.575478
1089,1524.9214,453.59494,3808.6377,16.836674,16.09511,59.60104
1090,1484.6538,463.50677,3852.5894,16.80258,16.04326,59.62695
1091,1533.7345,457.31723,3878.5234,16.775469,16.09845,59.6399
1092,1525.4071,470.6141,3976.892,16.791607,16.098043,59.687435
1093,1567.745,462.1571,3942.7102,16.737904,16.097527,59.704723
1094,1560.7533,469.75513,3963.4478,16.68059,16.2043,59.71515
1095,1570.845,484.43307,3950.06,16.666866,16.268263,59.74251
1096,1592.8774,477.579,3955.5933,16.654503,16.281929,59.73247
1097,1597.3755,477.7143,4173.767,16.576468,16.239481,59.746113
1098,1576.4749,484.04645,3974.595,16.551485,16.268435,59.767326
1099,1540.4861,481.83456,4075.1482,16.52724,16.298315,59.81693
1100,1584.887,482.1019,4040.5134,16.366402,16.33777,59.85632
1101,1560.3152,482.88226,4021.5151,16.367252,16.34294,59.86005
1102,1567.602,483.5427,4106.117,16.32433,16.319735,59.85616
1103,1546.0864,483.09262,4196.8823,16.204216,16.387867,59.861637
1104,1517.4828,482.46365,4090.1206,16.18117,16.40093,59.89874
1105,1518.2727,483.0399,4072.0508,16.125475,16.508703,59.934002
1106,1538.2488,477.47812,4111.8076,16.034628,16.485556,59.942013
1107,1559.1443,483.52173,4162.305,15.98562,16.651426,59.91555
1108,1553.2222,482.4612,4042.1816,15.905339,16.685722,60.022266
1109,1557.6592,477.89682,4026.5034,15.852747,16.766048,60.054817
1110,1527.136,475.57404,4058.5225,15.778575,16.838097,59.980457
1111,1527.7986,469.91266,4020.2002,15.702009,16.936937,60.043278
1112,1542.4625,469.9293,3988.734,15.62851,17.04503,60.079437
1113,1550.4624,469.26218,4059.1904,15.571305,17.13855,59.944996
1114,1606.2769,465.20004,4130.4834,15.451134,17.192324,59.939777
1115,1588.8384,463.01706,4084.6567,15.36761,17.31587,59.935375
1116,1581.6283,451.1257,3863.3643,15.283763,17.369226,60.170628
1117,1594.7659,453.9044,4080.2075,15.192669,17.475962,59.989445
1118,1608.852,448.209,3803.4,15.173322,17.57602,60.08739
1119,1565.7153,449.64957,3968.6387,15.119477,17.658607,59.961514
1120,1621.2783,449.4985,3981.879,15.012816,17.755318,60.037212
1121,1600.8754,447.44894,3813.0547,14.988352,17.904676,60.015305
1122,1691.5029,440.61984,4034.4922,14.895194,18.02839,59.911243
1123,1651.2491,444.15323,3877.3762,14.839677,18.201214,59.936802
1124,1654.0864,444.33313,3901.1562,14.696868,18.336,59.859028
1125,1675.0383,442.83243,3794.746,14.597179,18.48365,59.942497
1126,1692.1332,444.24228,3820.792,14.487739,18.666712,59.872375
1127,1681.4497,437.93146,3759.5283,14.306874,18.935463,59.81413
1128,1676.6947,449.31784,3643.1345,14.202949,19.156342,59.82456
1129,1723.1455,436.08072,3798.0337,14.026494,19.322195,59.615944
1130,1750.8945,436.8528,3676.2349,13.901293,19.519808,59.56626
1131,1660.178,435.19308,3544.6191,13.830823,19.732235,59.537045
1132,1678.8857,433.2595,3426.231,13.6835,19.935362,59.45709
1133,1688.3813,435.9119,3511.2808,13.544193,20.222752,59.36012
1134,1667.9457,432.42316,3284.8694,13.454173,20.289766,59.36519
1135,1704.0703,433.1704,3359.1946,13.350104,20.48509,59.23721
1136,1644.6765,426.32416,3246.8738,13.259714,20.686083,59.132805
1137,1620.2295,430.51602,3150.5928,13.213338,20.87515,59.082703
1138,1598.5486,414.4129,3048.6765,13.085033,21.066576,59.016666
1139,1583.7656,418.53348,2974.9932,13.006749,21.20342,58.87141
1140,1523.8706,416.10007,2890.1152,12.872527,21.376211,58.852627
1141,1556.2079,423.26273,2819.9722,12.802304,21.551527,58.63554
1142,1546.2742,414.00842,2748.2156,12.785088,21.762,58.626263
1143,1533.6218,412.0299,2661.1367,12.707533,21.868813,58.485157
