,TIB_LAT_CFN,TIB_MED_CFN,PAT_CFN,TIB_LAT_CoF,TIB_MED_CoF,PAT_CoF
166,1814.1504,700.7689,5095.885,14.517709,26.52497,65.55052
167,1827.9749,700.8895,5145.4683,14.461087,26.38206,65.56622
168,1752.3242,703.39056,5097.08,14.429497,26.359505,65.580444
169,1803.8433,705.98395,5197.069,14.379033,26.268164,65.35854
170,1787.1736,687.90063,4968.2266,14.370829,26.235233,65.46426
171,1740.4756,685.72284,4860.6753,14.343499,26.267437,65.45058
172,1617.454,654.8472,4666.9956,14.209358,26.154652,65.41383
173,1666.7466,661.9132,4606.638,14.318188,26.196426,65.34075
174,1638.924,662.81024,4604.885,14.285932,26.345325,65.30224
175,1680.3577,664.6693,4466.7803,14.274133,26.021763,65.28926
176,1621.0326,658.39124,4359.7695,14.262631,26.131649,65.29175
177,1557.1946,645.75757,4265.7705,14.263065,26.113335,65.27011
178,1527.4535,633.82886,4180.99,14.171033,26.095537,65.18988
179,1519.7908,636.1558,4187.759,14.1760235,26.07275,65.25548
180,1487.6765,613.9794,3993.6401,14.152444,25.998354,65.09688
181,1470.3315,615.5744,3848.6487,14.154381,26.065002,64.890854
182,1452.1719,596.06226,3708.0974,14.1906,25.961124,64.9445
183,1404.8284,593.579,3502.6873,14.183499,25.968342,64.73164
184,1365.5613,581.1405,3406.8967,14.244655,26.061531,64.55528
185,1359.5555,574.0281,3290.7244,14.221373,25.978397,64.43439
186,1341.3926,566.7368,3125.013,14.268262,26.012072,64.196815
187,1285.437,559.9409,3072.313,14.212209,26.166237,64.07165
188,1306.0425,537.7115,2907.4246,14.28926,26.081638,63.860367
189,1226.4879,517.7416,2754.4219,14.279909,26.201721,63.591133
190,1195.656,522.8912,2599.035,14.307559,26.190647,63.268578
191,1159.5397,505.37338,2502.7302,14.358432,26.178265,63.034286
192,1150.9192,489.50793,2330.0134,14.276484,26.29655,62.655014
193,1104.3353,490.73822,2282.3113,14.347201,26.323767,62.41845
194,1098.0125,472.75073,2179.4067,14.40598,26.176514,62.083862
195,1071.6111,468.2745,1972.2026,14.357579,26.49796,61.59968
196,1034.5789,458.28378,1851.2007,14.424145,26.088562,61.10997
197,982.99976,432.77792,1851.9677,14.407134,26.197746,60.987415
198,966.27496,419.59317,1778.0038,14.448139,26.210049,60.606243
199,995.5633,416.5151,1735.6769,14.364871,26.212204,60.221306
200,982.75366,398.132,1659.0358,14.263492,26.208586,59.87757
201,1003.0952,382.3991,1617.6603,14.257788,26.091028,59.440716
202,977.6561,380.40363,1554.1315,14.166678,26.07777,58.92051
203,944.8279,372.44272,1488.1542,14.126708,26.01561,58.43885
204,899.1637,373.3252,1389.6211,14.08341,26.03312,58.10244
205,882.34155,362.86157,1296.6134,14.094363,25.878689,57.845673
206,845.3561,353.33878,1215.9872,14.06541,25.944263,57.586006
207,858.74054,353.57593,1149.1399,14.021392,25.891777,57.28436
208,835.08484,358.8179,1116.3271,14.026116,25.935808,57.072937
209,801.5728,341.9757,1050.6493,14.039618,25.973915,56.943428
210,771.7473,344.30542,974.7257,14.085497,26.017647,56.78646
211,745.4872,340.16602,929.9051,14.160224,26.093863,56.76703
212,716.2195,334.15588,862.6947,14.265021,26.27194,56.71752
213,700.7384,340.6037,815.8339,14.360812,26.442081,56.74642
214,686.8302,338.90552,745.68964,14.428747,26.498245,56.80901
215,669.8601,339.20462,713.8772,14.542561,26.638788,56.93573
216,648.9203,351.22778,656.2536,14.68813,26.687996,57.12377
217,627.50024,344.6758,615.9046,14.786241,26.900375,57.209324
218,608.40405,339.9151,577.6909,14.932211,27.020124,57.32099
219,598.0729,340.74536,547.5007,15.007006,27.12901,57.483494
220,588.5697,337.41684,514.2441,15.0626955,27.247982,57.571175
221,570.9518,341.805,485.35,15.067378,27.367954,57.608093
222,570.19775,337.56122,458.45438,15.099925,27.456642,57.70601
223,566.0139,339.08136,427.5982,15.076843,27.397482,57.84506
224,566.6052,335.31042,408.03363,14.999537,27.335375,57.811
225,563.84045,334.85864,396.39008,14.920304,27.213345,57.921318
226,573.0951,336.25592,367.37762,14.835737,27.157314,57.944984
227,571.4799,336.74304,354.86462,14.763333,27.065002,57.941772
228,582.03296,337.7659,337.6347,14.697079,26.952534,57.99017
229,572.4438,341.90637,324.30588,14.598771,26.850134,57.9978
230,592.64185,341.61908,311.6742,14.484613,26.740522,58.004173
231,592.4864,347.04364,304.66498,14.433598,26.63163,58.041687
232,584.70435,337.4682,298.14505,14.339128,26.5334,58.067116
233,599.746,343.98868,285.00842,14.284104,26.475994,58.076035
234,595.8779,346.0233,280.28638,14.177053,26.38971,58.011997
235,594.912,350.9929,277.1162,14.081193,26.283802,58.012554
236,624.1991,362.3877,267.08875,13.970662,26.147808,58.10467
237,599.5752,355.1623,271.6307,13.813955,26.079193,58.07714
238,663.8802,364.73505,263.70392,13.717961,25.721653,58.115562
239,680.77466,371.74908,254.48131,13.458291,25.48088,58.1619
240,684.0834,376.46008,240.88484,13.277812,25.24496,58.19715
241,390.79733,663.77856,355.31296,12.189317,23.727652,49.883198
242,286.44168,600.67505,267.2867,12.147613,24.205917,50.27666
243,383.5583,590.5657,283.59113,11.859625,24.60285,50.825394
244,377.76187,616.1631,350.77997,12.082243,23.97204,50.58854
245,440.66122,635.2544,412.8379,12.4361,23.585745,50.141136
246,415.33292,655.06433,429.44672,12.635514,23.694216,50.215317
247,429.34537,637.3353,418.79416,12.677543,23.882565,50.27562
248,394.5705,614.7877,384.66428,12.632946,24.06307,50.454372
249,374.80527,579.8533,364.30637,12.5052595,24.326399,50.813343
250,408.07275,578.4232,367.99948,12.400364,24.308916,50.889668
251,404.47763,582.6377,382.99936,12.436365,24.012087,50.951836
252,422.32974,582.3966,399.47253,12.479073,23.914852,50.97074
253,440.58936,594.7365,433.79,12.55188,23.974913,51.080326
254,443.1171,578.9814,423.84418,12.607774,23.919172,51.28911
255,451.27267,574.2282,461.55508,12.642785,23.900661,51.092506
256,454.11972,573.4002,435.17444,12.637512,23.874128,51.51097
257,445.45663,554.17267,442.5047,12.65001,23.934996,51.593124
258,487.31824,563.428,454.74176,12.637323,23.85793,51.861565
259,494.4586,548.5913,480.22678,12.69683,23.724115,51.759933
260,521.0222,547.33264,484.00323,12.739384,23.583246,51.964695
261,540.85944,547.2152,503.9681,12.754022,23.58521,52.313946
262,556.1599,550.96106,529.91113,12.777941,23.617514,52.24321
263,588.1752,536.7019,484.5268,12.776349,23.536306,53.082333
264,610.0703,543.69714,566.8452,12.795344,23.441677,52.677273
265,635.09454,536.2471,559.396,12.830281,23.444826,52.666523
266,647.63043,538.9728,614.27075,12.83751,23.474823,53.019897
267,694.39233,523.2971,648.4706,12.878932,23.466501,53.070534
268,705.12634,535.1931,679.1519,12.8988085,23.677042,53.268005
269,723.8793,541.2571,720.1927,12.916883,23.782103,53.38865
270,762.119,538.44434,735.70825,13.01347,23.942926,53.483337
271,779.8301,539.90967,778.98584,13.032118,24.102137,53.613503
272,799.658,551.00867,822.7158,13.084731,24.308939,53.692276
273,811.13074,552.4332,873.30273,13.130646,24.442358,53.81845
274,823.249,557.8583,912.1224,13.194471,24.63616,53.977013
275,859.76666,580.3771,970.208,13.245058,24.843702,54.08968
276,871.8301,580.1176,1068.1736,13.317083,24.902641,54.21566
277,889.3244,602.49927,1129.6112,13.398458,24.98241,54.253334
278,884.1443,623.1548,1161.7117,13.457436,25.064081,54.359314
279,892.8456,630.11523,1238.6306,13.491906,25.16013,54.417027
280,924.0799,649.2997,1388.293,13.567953,25.239742,54.481895
281,951.78467,668.0752,1391.2158,13.6229105,25.225775,54.75776
282,1002.49243,691.94,1510.9581,13.700716,25.28553,54.700275
283,974.4232,722.61,1580.4099,13.739501,25.286879,54.797966
284,972.0775,727.499,1662.0808,13.787137,25.379221,54.820686
285,956.6753,759.69104,1752.4121,13.796695,25.547316,54.86973
286,992.8451,765.56445,1771.8075,13.833276,25.518211,55.038742
287,997.61786,792.4781,1941.7983,13.895257,25.502884,55.34187
288,1042.7993,835.60767,2168.1797,13.978834,25.469343,55.38285
289,1056.3947,854.2848,2131.5986,13.977282,25.453115,55.45779
290,1068.144,877.4298,2301.669,14.03241,25.495684,55.435047
291,1081.5688,884.3037,2396.905,14.0542965,25.48545,55.810677
292,1072.8385,889.3851,2397.751,14.046907,25.562252,56.134586
293,1148.4015,927.4901,2681.3403,14.083162,25.592646,55.96158
294,1140.3495,932.2772,2691.9382,14.10398,25.480165,56.331993
295,1156.9731,970.3751,2846.893,14.12982,25.649014,56.457054
296,1176.09,993.18164,2910.982,14.134186,25.56683,56.666763
297,1205.7496,1014.181,3000.2358,14.197029,25.695684,56.790157
298,1182.828,1041.557,3069.5254,14.173299,25.672453,56.80318
299,1200.6106,1057.4049,3277.799,14.209885,25.739296,56.92529
300,1216.5564,1055.4347,3122.038,14.192986,25.740723,57.107224
301,1258.8894,1121.6847,3415.2698,14.215751,25.752497,57.43669
302,1253.481,1096.1257,3547.2534,14.240137,25.778494,57.419075
303,1267.2526,1125.9213,3603.1084,14.308956,25.734306,57.56345
304,1388.7216,1141.4867,3773.634,14.354132,25.806856,57.53927
305,1413.3002,1162.7808,3639.3765,14.398828,25.870794,57.758286
306,1410.4271,1157.334,4042.5645,14.363195,25.946743,57.847702
307,1407.4756,1245.7738,3722.1826,14.406195,25.79471,58.13466
308,1394.6544,1199.6068,4030.6633,14.423105,25.841959,58.083153
309,1408.9218,1198.1593,4193.4253,14.437822,25.788065,58.243015
310,1405.056,1220.764,4175.6626,14.437321,25.880693,58.249577
311,1479.381,1243.8744,4196.6934,14.444411,25.73525,58.268433
312,1514.0836,1288.6742,4456.188,14.4695425,25.758043,58.297146
313,1530.8907,1284.5272,4505.973,14.510185,25.684956,58.338066
314,1562.2738,1292.6504,4669.6797,14.491301,25.745066,58.546143
315,1581.7433,1329.8812,4661.3,14.532553,25.811892,58.609932
316,1543.082,1335.4437,4791.6245,14.551926,25.71134,58.5907
317,1589.6233,1306.5879,4803.268,14.521876,25.616411,58.70411
318,1590.8109,1308.9762,4611.937,14.529094,25.675013,58.48681
319,1608.1635,1339.9926,4867.678,14.5638275,25.654005,58.735416
320,1621.5497,1351.168,4913.988,14.585555,25.613283,58.736965
321,1629.0944,1348.8959,4867.1436,14.592316,25.586588,58.80897
322,1681.1523,1367.0194,4984.517,14.572468,25.644583,58.883682
323,1713.7448,1367.3258,4980.8765,14.601849,25.520885,58.870255
324,1659.9152,1384.0555,5028.6846,14.607235,25.586897,58.929436
325,1639.7384,1368.3627,5344.6084,14.571514,25.602633,59.09069
326,1654.2609,1360.1969,5182.356,14.615398,25.57342,59.052963
327,1667.7302,1375.3699,4923.731,14.595417,25.576733,58.986065
328,1678.5715,1382.7814,5038.646,14.605925,25.6498,59.20735
329,1668.3766,1360.3622,5064.3647,14.581721,25.493393,59.21452
330,1676.4222,1379.4927,5385.4287,14.580048,25.483744,59.21218
331,1734.9235,1382.5488,5251.97,14.571926,25.551985,59.30622
332,1693.7448,1415.1239,5244.6387,14.559444,25.443537,59.150234
333,1733.9204,1423.462,5572.489,14.59425,25.48169,59.39148
334,1707.307,1430.2755,5317.862,14.615776,25.504427,59.292953
335,1667.7671,1420.9733,5293.0757,14.567324,25.578222,59.23513
336,1675.7903,1440.8358,5270.4634,14.548662,25.455477,59.29805
337,1683.0612,1445.1068,5407.731,14.554522,25.537275,59.18415
338,1700.7312,1481.3616,5474.77,14.528405,25.525019,59.18289
339,1743.2994,1446.8007,5487.1265,14.5811205,25.51509,59.329453
340,1797.7651,1501.44,5534.47,14.584467,25.449883,59.212997
341,1792.2572,1473.9879,5383.607,14.573744,25.409508,59.224594
342,1756.4058,1483.5437,5467.596,14.574829,25.45167,59.34534
343,1717.3348,1472.5643,5304.6426,14.560783,25.437292,59.327484
344,1706.619,1469.4485,5274.897,14.55463,25.486984,59.323975
345,1672.9447,1475.67,5186.3745,14.537285,25.523209,59.292885
346,1778.9268,1491.2006,5461.191,14.54509,25.343517,59.47528
347,1783.7448,1519.5021,5405.478,14.575233,25.36428,59.37333
348,1846.9088,1558.8568,5711.7437,14.595049,25.301275,59.520203
349,1846.9794,1525.8475,5848.247,14.588816,25.308142,59.543797
350,1828.1256,1535.0542,5471.8223,14.581795,25.266829,59.48221
351,1814.6904,1486.7495,5599.696,14.57476,25.316626,59.42995
352,1736.1506,1433.3118,5130.278,14.569335,25.26491,59.443123
353,1678.7719,1476.9733,5369.5825,14.546162,25.341894,59.526955
354,1742.97,1458.0785,5166.2925,14.564789,25.328451,59.43035
355,1732.8981,1463.7565,5083.27,14.555292,25.430674,59.520042
356,1799.1074,1468.3372,5292.5273,14.541558,25.361977,59.37565
357,1765.985,1491.4264,5542.1553,14.562721,25.322409,59.458733
358,1767.9646,1477.9293,5483.027,14.566549,25.32615,59.391037
359,1755.723,1480.79,5426.4985,14.549965,25.339884,59.40998
360,1754.3302,1462.1934,5149.233,14.568859,25.295996,59.45281
361,1722.7767,1480.8375,5037.8784,14.546761,25.3194,59.292297
362,1707.4128,1440.715,5227.23,14.524935,25.380281,59.440964
363,1724.9453,1444.9536,5365.438,14.564462,25.298,59.425705
364,1727.765,1469.1141,5200.4087,14.528765,25.298811,59.521828
365,1760.0994,1475.8275,5426.355,14.587856,25.323751,59.50109
366,1748.8341,1508.4664,5389.198,14.566659,25.29936,59.509354
367,1781.827,1477.7863,5243.2583,14.569393,25.275307,59.547264
368,1813.101,1496.2589,5338.69,14.577543,25.215109,59.524826
369,1755.9703,1439.8419,5536.87,14.58057,25.235117,59.56908
370,1738.27,1513.9713,5301.879,14.577831,25.318443,59.506287
371,1771.1278,1495.1476,5444.715,14.576719,25.267595,59.701347
372,1807.1669,1492.0652,5475.703,14.549843,25.226831,59.511017
373,1824.6315,1496.8932,5495.5312,14.5635395,25.261293,59.515877
374,1834.1467,1494.4666,5689.6655,14.581951,25.19637,59.529762
375,1834.3033,1501.678,5647.2827,14.572851,25.325819,59.501007
376,1846.6998,1483.2126,6084.553,14.574713,25.282976,59.56447
377,1751.962,1485.598,5726.439,14.59819,25.338892,59.50464
378,1779.8632,1457.4943,5672.31,14.579071,25.31262,59.40527
379,1760.0516,1481.6786,5572.731,14.55434,25.28655,59.42557
380,1764.8163,1485.3336,5674.0806,14.558622,25.312984,59.503094
381,1748.1655,1460.8585,5469.5073,14.556858,25.356003,59.305477
382,1771.7606,1458.1565,5297.9253,14.57336,25.424944,59.330696
383,1735.9623,1459.5646,5503.7896,14.5478525,25.381962,59.248764
384,1714.0259,1448.1454,5379.5083,14.569004,25.436491,59.405968
385,1700.5079,1442.1981,5680.389,14.566175,25.466612,59.38214
386,1741.0197,1435.8351,5647.308,14.561743,25.39422,59.156406
387,1698.2821,1436.8265,5139.271,14.592007,25.35462,59.35093
388,1709.4755,1413.0253,5563.32,14.577544,25.408815,59.241497
389,1682.8519,1381.8954,5708.9277,14.542692,25.417427,58.988106
390,1660.0123,1408.0487,5221.9355,14.549337,25.440363,59.1849
391,1678.5663,1350.1775,5240.2944,14.549047,25.379822,59.20155
392,1680.8456,1358.8773,5328.9785,14.561848,25.450407,59.194122
393,1712.5742,1361.275,5365.7295,14.567101,25.442133,59.131485
394,1716.5161,1355.7852,4848.808,14.58861,25.382582,59.13961
395,1718.0092,1343.9666,5284.8154,14.598543,25.433249,58.838554
396,1647.6925,1317.7566,5240.973,14.567532,25.359804,58.781143
397,1630.9965,1311.5321,4825.3013,14.559407,25.366035,58.825302
398,1681.142,1311.6758,4852.8867,14.568221,25.324274,58.598587
399,1703.7728,1325.2719,4791.1587,14.524704,25.353556,58.691433
400,1672.1349,1305.1046,4964.446,14.517497,25.379873,58.539593
401,1699.0223,1297.2191,4863.724,14.531512,25.322828,58.512646
402,1687.1757,1321.039,5050.736,14.534121,25.389614,58.47738
403,1700.6176,1266.63,4873.79,14.516322,25.451551,58.432137
404,1680.88,1276.2256,4677.4478,14.478764,25.344864,58.4839
405,1583.2283,1296.7383,4579.1704,14.477259,25.458918,58.28256
406,1569.6553,1189.0406,4719.615,14.463569,25.341162,58.317085
407,1550.234,1203.5026,4346.611,14.415482,25.334942,58.04374
408,1554.7511,1222.0941,4363.9795,14.430553,25.365807,57.99962
409,1589.9447,1257.2445,4371.678,14.421221,25.391535,57.945396
410,1587.0126,1230.3544,4335.9966,14.44921,25.332628,57.901993
411,1548.7931,1177.5848,4206.4473,14.409837,25.402983,57.841427
412,1476.7562,1172.4011,3931.7854,14.345364,25.430878,57.602913
